1403636631113555456 0.63601 -1.09454 0.48616 0.05966 0.81610 -0.09704 0.56658 0.42654 -0.28691 -0.07005 
1403636631213555456 0.68762 -1.13562 0.47898 0.05666 0.81441 -0.09474 0.56969 0.44117 -0.29065 -0.09359 
1403636631313555456 0.73402 -1.16860 0.46947 0.05461 0.81379 -0.09295 0.57108 0.44405 -0.29026 -0.11004 
1403636631413555456 0.78185 -1.20134 0.45528 0.05294 0.81393 -0.09110 0.57134 0.45158 -0.28664 -0.17441 
1403636631513555456 0.83288 -1.24568 0.44085 0.05197 0.81442 -0.08799 0.57120 0.44730 -0.30017 -0.21550 
1403636631613555456 0.88331 -1.27891 0.42013 0.05209 0.81474 -0.08479 0.57122 0.45869 -0.28538 -0.20604 
1403636631713555456 0.93439 -1.31159 0.40172 0.05109 0.81560 -0.08209 0.57048 0.45207 -0.28746 -0.16257 
1403636631813555456 0.98064 -1.34390 0.39095 0.05003 0.81582 -0.07987 0.57057 0.48885 -0.28065 -0.08980 
1403636631913555456 1.03110 -1.38679 0.39181 0.04993 0.81680 -0.07724 0.56954 0.49896 -0.28463 -0.02855 
1403636632013555456 1.08263 -1.41675 0.38799 0.04944 0.81685 -0.07651 0.56961 0.52670 -0.27697 -0.01074 
1403636632113555456 1.13468 -1.44346 0.38618 0.05049 0.81513 -0.07496 0.57218 0.51620 -0.26364 0.00331 
1403636632213555456 1.18785 -1.46900 0.38416 0.05409 0.81450 -0.07275 0.57304 0.52368 -0.22408 -0.01547 
1403636632313555456 1.24156 -1.49169 0.37843 0.05273 0.81385 -0.07449 0.57386 0.51655 -0.19823 -0.08972 
1403636632413555456 1.28845 -1.52016 0.37086 0.05135 0.81412 -0.07541 0.57349 0.49396 -0.17942 -0.17002 
1403636632513555456 1.33953 -1.53778 0.35178 0.04392 0.81777 -0.07869 0.56845 0.49681 -0.15057 -0.22672 
1403636632613555456 1.39073 -1.55352 0.32875 0.03020 0.82380 -0.07966 0.56044 0.51258 -0.14744 -0.25618 
1403636632713555456 1.44595 -1.57225 0.30892 0.01599 0.82780 -0.07226 0.55611 0.54639 -0.16318 -0.23395 
1403636632813555456 1.49241 -1.58553 0.29247 0.00354 0.82886 -0.05516 0.55671 0.56716 -0.18155 -0.15261 
1403636632913555456 1.54101 -1.60076 0.28505 -0.00333 0.82543 -0.02937 0.56374 0.58831 -0.20299 -0.06349 
1403636633013555456 1.59532 -1.61923 0.28216 -0.00820 0.82263 -0.00717 0.56847 0.59650 -0.20554 -0.01181 
1403636633113555456 1.64228 -1.63337 0.28404 -0.01380 0.82156 0.00834 0.56989 0.58426 -0.19202 -0.04157 
1403636633213555456 1.68839 -1.64505 0.28207 -0.01888 0.82123 0.01800 0.57001 0.57101 -0.17268 -0.11346 
1403636633313555456 1.73409 -1.65403 0.27508 -0.02480 0.82276 0.02169 0.56744 0.56115 -0.14949 -0.16150 
1403636633413555456 1.79113 -1.66842 0.25791 -0.03087 0.82499 0.02115 0.56390 0.57020 -0.15317 -0.20482 
1403636633513555456 1.84505 -1.67810 0.24342 -0.03404 0.82706 0.01932 0.56075 0.58853 -0.14995 -0.23790 
1403636633613555456 1.90936 -1.69438 0.21988 -0.03452 0.82944 0.01707 0.55727 0.62387 -0.16294 -0.21960 
1403636633713555456 1.97766 -1.70948 0.20732 -0.03255 0.83033 0.01443 0.55613 0.66044 -0.16993 -0.13975 
1403636633813555456 2.04351 -1.72488 0.19755 -0.03186 0.83002 0.01125 0.55670 0.69414 -0.17466 -0.06634 
1403636633913555456 2.11490 -1.73950 0.19922 -0.03440 0.82897 0.00530 0.55820 0.72184 -0.17948 -0.01640 
1403636634013555456 2.18383 -1.75747 0.19564 -0.03914 0.82684 -0.00185 0.56107 0.73833 -0.20027 -0.05076 
1403636634113555456 2.25786 -1.77529 0.19577 -0.03977 0.82698 -0.00441 0.56080 0.75957 -0.22308 -0.01868 
1403636634213555456 2.33492 -1.80004 0.19602 -0.03664 0.82852 -0.00108 0.55876 0.79327 -0.26164 0.05825 
1403636634313555456 2.41440 -1.82302 0.21019 -0.03087 0.82668 0.00447 0.56180 0.82539 -0.27794 0.11457 
1403636634413555456 2.50000 -1.85187 0.21889 -0.02702 0.82146 0.00915 0.56955 0.83904 -0.28561 0.07408 
1403636634513555456 2.58891 -1.87990 0.22344 -0.02508 0.81779 0.01239 0.57483 0.83251 -0.27863 0.00052 
1403636634613555456 2.67893 -1.90845 0.21997 -0.02458 0.81574 0.01599 0.57768 0.82251 -0.26146 -0.05925 
1403636634713555456 2.76906 -1.93720 0.21224 -0.02660 0.81492 0.02374 0.57847 0.79751 -0.24886 -0.07091 
1403636634813555456 2.84521 -1.96234 0.20697 -0.03047 0.81695 0.03037 0.57511 0.76138 -0.24049 -0.03775 
1403636634913555456 2.92912 -1.98843 0.20727 -0.03471 0.81882 0.03575 0.57189 0.75718 -0.22109 0.03631 
1403636635013555456 3.00500 -2.01065 0.21453 -0.03689 0.82017 0.04180 0.56940 0.75996 -0.20276 0.08431 
1403636635113555456 3.08179 -2.03115 0.22208 -0.03815 0.82166 0.04642 0.56680 0.75755 -0.19454 0.03515 
1403636635213555456 3.15574 -2.05028 0.22349 -0.04034 0.82295 0.04874 0.56459 0.75710 -0.18051 -0.02151 
1403636635313555456 3.22938 -2.06822 0.21911 -0.04527 0.82424 0.04819 0.56236 0.75965 -0.16380 -0.07232 
1403636635413555456 3.30666 -2.08492 0.21340 -0.05070 0.82595 0.04594 0.55957 0.76122 -0.17058 -0.04163 
1403636635513555456 3.38540 -2.10126 0.21287 -0.05440 0.82608 0.04325 0.55925 0.80530 -0.17287 0.03244 
1403636635613555456 3.46442 -2.11809 0.21877 -0.05579 0.82577 0.04186 0.55968 0.77960 -0.19789 0.07161 
1403636635713555456 3.54348 -2.13690 0.22889 -0.05602 0.82454 0.04006 0.56160 0.81953 -0.21105 0.12762 
1403636635813555456 3.62539 -2.15689 0.24751 -0.06070 0.82045 0.03512 0.56739 0.84254 -0.23328 0.20948 
1403636635913555456 3.70112 -2.17693 0.27448 -0.06575 0.81983 0.02957 0.56805 0.82993 -0.27073 0.24872 
1403636636013555456 3.77648 -2.20287 0.30223 -0.06332 0.82487 0.02981 0.56098 0.83917 -0.31529 0.25484 
1403636636113555456 3.86399 -2.23661 0.32424 -0.05450 0.82862 0.03511 0.55604 0.86415 -0.33494 0.21580 
1403636636213555456 3.94210 -2.26551 0.35129 -0.04703 0.82474 0.04004 0.56213 0.88195 -0.33934 0.28814 
1403636636313555456 4.03398 -2.30186 0.38277 -0.04271 0.81797 0.04291 0.57206 0.87369 -0.33687 0.34688 
1403636636413555456 4.11254 -2.33040 0.42017 -0.04082 0.80889 0.04390 0.58490 0.84139 -0.31917 0.32918 
1403636636513555456 4.19180 -2.35827 0.44961 -0.03772 0.80295 0.04570 0.59310 0.78446 -0.31354 0.22796 
1403636636613555456 4.26409 -2.38507 0.46939 -0.03073 0.80163 0.05029 0.59491 0.71570 -0.28894 0.15144 
1403636636713555456 4.32956 -2.40935 0.48118 -0.02304 0.80174 0.05532 0.59467 0.64845 -0.24652 0.06278 
1403636636813555456 4.39394 -2.43145 0.48330 -0.01509 0.80199 0.06108 0.59401 0.58291 -0.18728 -0.02761 
1403636636913555456 4.45119 -2.44537 0.48044 -0.01374 0.80461 0.06282 0.59031 0.52296 -0.10792 -0.11149 
1403636637013555456 4.50902 -2.45686 0.47019 -0.02580 0.80781 0.05649 0.58616 0.47810 -0.05926 -0.15898 
1403636637113555456 4.56506 -2.46632 0.45752 -0.03618 0.81055 0.05096 0.58233 0.44599 -0.04059 -0.20073 
1403636637213555456 4.63002 -2.47525 0.44923 -0.03967 0.81537 0.04937 0.57547 0.44435 -0.03412 -0.19462 
1403636637313555456 4.68111 -2.48081 0.43483 -0.04095 0.81863 0.04975 0.57070 0.49217 -0.02465 -0.11960 
1403636637413555456 4.75310 -2.48617 0.43950 -0.04125 0.82028 0.05040 0.56824 0.56011 0.00664 -0.01083 
1403636637513555456 4.79820 -2.48479 0.44103 -0.04168 0.82151 0.05136 0.56634 0.53783 0.00026 0.05979 
1403636637613555456 4.84169 -2.48302 0.44934 -0.04370 0.82244 0.05138 0.56484 0.50336 0.00955 0.11274 
1403636637713555456 4.89189 -2.48286 0.46864 -0.04452 0.82252 0.05178 0.56462 0.57146 0.01547 0.20684 
1403636637813555456 4.94548 -2.47955 0.49244 -0.04456 0.82044 0.05278 0.56755 0.57383 0.01757 0.26801 
1403636637913555456 4.99640 -2.47550 0.52352 -0.04521 0.81828 0.05335 0.57055 0.59136 0.03505 0.30487 
1403636638013555456 5.04171 -2.47123 0.55070 -0.04594 0.81565 0.05356 0.57422 0.57298 0.03583 0.14993 
1403636638113555456 5.09755 -2.46748 0.55745 -0.04696 0.81334 0.05373 0.57740 0.56721 0.03966 -0.01630 
1403636638213555456 5.14636 -2.46341 0.55377 -0.04790 0.81214 0.05414 0.57896 0.54332 0.03923 -0.07773 
1403636638313555456 5.20224 -2.46121 0.54206 -0.04958 0.81291 0.05374 0.57779 0.51069 0.04410 -0.14814 
1403636638413555456 5.23851 -2.45827 0.52121 -0.05778 0.82212 0.04877 0.56427 0.48241 0.02508 -0.21763 
1403636638513555456 5.28237 -2.45681 0.49647 -0.06510 0.83260 0.04455 0.54823 0.50692 0.00074 -0.20860 
1403636638613555456 5.30804 -2.45739 0.47564 -0.06484 0.83623 0.04571 0.54261 0.52061 -0.04008 -0.10453 
1403636638713555456 5.35859 -2.46289 0.47063 -0.05800 0.83350 0.05177 0.54703 0.57728 -0.06892 -0.00255 
1403636638813555456 5.41784 -2.46780 0.47504 -0.05548 0.82779 0.05502 0.55557 0.62303 -0.07116 0.11678 
1403636638913555456 5.48413 -2.47338 0.48693 -0.05808 0.82341 0.05399 0.56188 0.61193 -0.06691 0.13470 
1403636639013555456 5.54672 -2.48014 0.50061 -0.06522 0.82179 0.04962 0.56386 0.65377 -0.08037 0.16173 
1403636639113555456 5.61040 -2.48835 0.51117 -0.07479 0.82119 0.04332 0.56407 0.66141 -0.10850 0.06385 
1403636639213555456 5.67493 -2.50177 0.51124 -0.08106 0.82170 0.03901 0.56278 0.67825 -0.15040 -0.09358 
1403636639313555456 5.73720 -2.51951 0.49606 -0.07820 0.82235 0.04105 0.56209 0.68439 -0.21028 -0.20296 
1403636639413555456 5.80744 -2.54193 0.47487 -0.06746 0.82272 0.04882 0.56231 0.71076 -0.24108 -0.23120 
1403636639513555456 5.87980 -2.56562 0.44958 -0.05638 0.82182 0.05687 0.56409 0.71368 -0.25379 -0.26837 
1403636639613555456 5.95853 -2.59035 0.42139 -0.04557 0.81937 0.06487 0.56775 0.71268 -0.23099 -0.28721 
1403636639713555456 6.02893 -2.61301 0.39378 -0.04574 0.81507 0.06544 0.57383 0.69544 -0.19942 -0.25339 
1403636639813555456 6.09921 -2.63392 0.37225 -0.05049 0.81189 0.06226 0.57828 0.66426 -0.18938 -0.17096 
1403636639913555456 6.16567 -2.65359 0.35828 -0.05528 0.81090 0.05961 0.57951 0.62043 -0.18011 -0.09420 
1403636640013555456 6.22576 -2.67226 0.35162 -0.05647 0.81020 0.05973 0.58036 0.60647 -0.17573 -0.02496 
1403636640113555456 6.29017 -2.69128 0.35343 -0.05739 0.80927 0.06704 0.58077 0.60249 -0.16689 0.08259 
1403636640213555456 6.34581 -2.70866 0.36372 -0.06247 0.80817 0.07488 0.58082 0.54541 -0.16190 0.16011 
1403636640313555456 6.39756 -2.72689 0.37683 -0.06612 0.80862 0.08132 0.57892 0.50816 -0.16288 0.14162 
1403636640413555456 6.45294 -2.74781 0.38379 -0.06884 0.80800 0.08685 0.57866 0.48259 -0.16330 0.07359 
1403636640513555456 6.50152 -2.76538 0.38608 -0.07083 0.80826 0.09052 0.57750 0.45976 -0.15946 0.01993 
1403636640613555456 6.55267 -2.78773 0.38004 -0.07252 0.80785 0.09308 0.57746 0.44033 -0.16003 -0.02173 
1403636640713555456 6.59369 -2.80410 0.37321 -0.07360 0.80779 0.09462 0.57716 0.40048 -0.15807 -0.07033 
1403636640813555456 6.63217 -2.81950 0.36660 -0.07413 0.80920 0.09597 0.57488 0.38278 -0.14144 -0.03381 
1403636640913555456 6.66955 -2.83399 0.36594 -0.07409 0.81047 0.09718 0.57289 0.38051 -0.13488 0.05115 
1403636641013555456 6.70795 -2.84782 0.37096 -0.07334 0.81036 0.09749 0.57309 0.32854 -0.13110 0.06879 
1403636641113555456 6.75197 -2.86277 0.36447 -0.07339 0.80939 0.09651 0.57462 0.31885 -0.11843 0.00339 
1403636641213555456 6.78574 -2.87435 0.36062 -0.07259 0.80907 0.09596 0.57526 0.30482 -0.10020 -0.04994 
1403636641313555456 6.81855 -2.88487 0.35043 -0.07636 0.80899 0.09226 0.57549 0.27864 -0.10240 -0.11605 
1403636641413555456 6.84883 -2.89634 0.33623 -0.08277 0.80975 0.08697 0.57436 0.26542 -0.10618 -0.15312 
1403636641513555456 6.89988 -2.90760 0.30431 -0.08137 0.80957 0.08668 0.57486 0.25056 -0.12185 -0.15683 
1403636641613555456 6.92842 -2.92006 0.29088 -0.07719 0.80961 0.08869 0.57507 0.22577 -0.13562 -0.10617 
1403636641713555456 6.96149 -2.93499 0.28408 -0.07420 0.80933 0.08994 0.57567 0.21214 -0.14172 -0.02330 
1403636641813555456 6.99232 -2.95023 0.28700 -0.07265 0.80931 0.08993 0.57590 0.20151 -0.12548 0.04876 
1403636641913555456 7.02201 -2.96274 0.29528 -0.07139 0.80892 0.08868 0.57678 0.22958 -0.12410 0.10877 
1403636642013555456 7.08066 -2.98199 0.30457 -0.06749 0.80888 0.08218 0.57827 0.23584 -0.13169 0.14992 
1403636642113555456 7.10086 -2.99433 0.32191 -0.06142 0.80882 0.07425 0.58010 0.23244 -0.12177 0.13961 
1403636642213555456 7.13404 -3.00774 0.33054 -0.05658 0.80868 0.06809 0.58154 0.20755 -0.11263 0.06985 
1403636642313555456 7.15831 -3.01966 0.33417 -0.05300 0.80892 0.06125 0.58231 0.19238 -0.10955 -0.00365 
1403636642413555456 7.18230 -3.03385 0.32943 -0.04777 0.80878 0.05239 0.58382 0.17723 -0.11297 -0.07106 
1403636642513555456 7.19831 -3.04563 0.32098 -0.04352 0.81002 0.04588 0.58298 0.14592 -0.10571 -0.14031 
1403636642613555456 7.22110 -3.05975 0.30675 -0.04013 0.81466 0.04150 0.57706 0.13358 -0.09375 -0.19687 
1403636642713555456 7.23958 -3.07276 0.28798 -0.03793 0.81971 0.03844 0.57022 0.13791 -0.08870 -0.21551 
1403636642813555456 7.25443 -3.08351 0.27223 -0.03735 0.82347 0.03646 0.56495 0.14462 -0.09354 -0.13270 
1403636642913555456 7.26687 -3.09409 0.26661 -0.03759 0.82545 0.03540 0.56211 0.16868 -0.09284 -0.05340 
1403636643013555456 7.28166 -3.10515 0.26642 -0.03841 0.82541 0.03459 0.56216 0.19068 -0.09681 0.03476 
1403636643113555456 7.29700 -3.11744 0.27489 -0.03925 0.82070 0.03384 0.56901 0.20172 -0.10689 0.02475 
1403636643213555456 7.31525 -3.12959 0.27447 -0.04049 0.81731 0.03298 0.57382 0.19855 -0.11674 -0.04170 
1403636643313555456 7.33453 -3.14285 0.26849 -0.04068 0.81688 0.03343 0.57441 0.19186 -0.12854 -0.08043 
1403636643413555456 7.34720 -3.15866 0.26787 -0.04110 0.81937 0.03375 0.57080 0.20606 -0.13791 -0.01361 
1403636643513555456 7.36965 -3.17384 0.26977 -0.04188 0.82364 0.03419 0.56452 0.26485 -0.14314 0.04462 
1403636643613555456 7.39651 -3.18913 0.27789 -0.04123 0.82756 0.03560 0.55872 0.31269 -0.15823 0.10810 
1403636643713555456 7.42333 -3.20776 0.29567 -0.04094 0.83087 0.03791 0.55366 0.32618 -0.16921 0.18649 
1403636643813555456 7.45598 -3.22566 0.31362 -0.03927 0.83322 0.03983 0.55010 0.35989 -0.16808 0.16586 
1403636643913555456 7.49309 -3.24322 0.32730 -0.03886 0.83580 0.04077 0.54614 0.41092 -0.16310 0.10993 
1403636644013555456 7.53310 -3.26309 0.33837 -0.03723 0.83734 0.04165 0.54382 0.46693 -0.16045 0.05145 
1403636644113555456 7.58330 -3.28023 0.34139 -0.03676 0.83827 0.04168 0.54242 0.52445 -0.15498 -0.00107 
1403636644213555456 7.63968 -3.29653 0.34050 -0.03863 0.83460 0.04004 0.54804 0.59289 -0.14290 -0.02846 
1403636644313555456 7.70137 -3.31278 0.33579 -0.04904 0.82609 0.03191 0.56049 0.63450 -0.14831 -0.07261 
1403636644413555456 7.76606 -3.33111 0.32403 -0.05727 0.81841 0.02532 0.57121 0.64473 -0.18475 -0.14514 
1403636644513555456 7.82724 -3.35760 0.31041 -0.06401 0.81255 0.01987 0.57902 0.62519 -0.23488 -0.22278 
1403636644613555456 7.88487 -3.38781 0.28714 -0.06830 0.80993 0.01639 0.58231 0.60822 -0.30793 -0.28065 
1403636644713555456 7.93403 -3.42005 0.25582 -0.05806 0.80882 0.02272 0.58474 0.56713 -0.36286 -0.34913 
1403636644813555456 7.98322 -3.45605 0.21624 -0.04212 0.80898 0.03284 0.58540 0.53091 -0.39714 -0.40157 
1403636644913555456 8.02275 -3.49257 0.17444 -0.03355 0.81156 0.03651 0.58217 0.48352 -0.38431 -0.41331 
1403636645013555456 8.06563 -3.52767 0.13758 -0.03199 0.81762 0.03601 0.57374 0.43997 -0.36705 -0.32286 
1403636645113555456 8.10248 -3.56213 0.10977 -0.03337 0.83063 0.03325 0.55483 0.40179 -0.36916 -0.22862 
1403636645213555456 8.14384 -3.59738 0.08971 -0.03242 0.84129 0.03260 0.53863 0.49986 -0.36089 -0.12924 
1403636645313555456 8.19919 -3.63034 0.07877 -0.03156 0.84356 0.03247 0.53513 0.58457 -0.34546 -0.05789 
1403636645413555456 8.26244 -3.66222 0.07240 -0.03022 0.83838 0.03239 0.54329 0.66211 -0.33336 -0.04261 
1403636645513555456 8.33147 -3.69449 0.06507 -0.02995 0.83440 0.03199 0.54941 0.71860 -0.31688 -0.10882 
1403636645613555456 8.40841 -3.72273 0.04939 -0.02886 0.83258 0.03158 0.55224 0.76539 -0.30208 -0.15659 
1403636645713555456 8.49024 -3.75059 0.03349 -0.02781 0.83113 0.03218 0.55445 0.80673 -0.29570 -0.12712 
1403636645813555456 8.57419 -3.77878 0.02574 -0.02960 0.83032 0.03140 0.55561 0.86926 -0.27772 -0.03019 
1403636645913555456 8.66485 -3.80466 0.02812 -0.03110 0.83111 0.03019 0.55442 0.89819 -0.26782 0.11863 
1403636646013555456 8.75746 -3.83324 0.04179 -0.03154 0.82620 0.02404 0.56197 0.90312 -0.28108 0.19629 
1403636646113555456 8.85257 -3.86272 0.05846 -0.03009 0.82269 0.00975 0.56761 0.90881 -0.31906 0.21717 
1403636646213555456 8.94953 -3.89567 0.07379 -0.02318 0.81916 -0.01064 0.57300 0.92836 -0.34790 0.16358 
1403636646313555456 9.04440 -3.93293 0.08471 -0.01264 0.81443 -0.03584 0.57902 0.88822 -0.39056 0.10346 
1403636646413555456 9.13490 -3.97421 0.08922 0.00264 0.80902 -0.06073 0.58464 0.83706 -0.43402 0.03358 
1403636646513555456 9.21967 -4.01718 0.09173 0.02331 0.80226 -0.07616 0.59164 0.78457 -0.44909 0.03571 
1403636646613555456 9.29825 -4.06139 0.09638 0.03849 0.79963 -0.08749 0.59284 0.72711 -0.44625 0.06002 
1403636646713555456 9.37263 -4.10513 0.10915 0.04949 0.80146 -0.09499 0.58838 0.69324 -0.44846 0.16245 
