1403637158138319104,1.53301,-2.67259,-0.07616,0.21526,0.74153,-0.33175,0.54197,-0.26234,-1.16016,0.04875,
1403637158238318848,1.51102,-2.79264,-0.06850,0.21702,0.74086,-0.33050,0.54295,-0.30256,-1.14708,0.12012,
1403637158338319104,1.48172,-2.90982,-0.05509,0.22046,0.73935,-0.33459,0.54111,-0.34143,-1.15179,0.16572,
1403637158438318848,1.44967,-3.02669,-0.04090,0.22529,0.73397,-0.34555,0.53956,-0.37270,-1.15131,0.12646,
1403637158538319104,1.41334,-3.14476,-0.03207,0.23048,0.72527,-0.36165,0.53859,-0.40846,-1.16034,0.04706,
1403637158638319104,1.37027,-3.26137,-0.02989,0.23473,0.71490,-0.38243,0.53626,-0.46631,-1.15812,-0.00785,
1403637158738318848,1.31688,-3.37908,-0.03196,0.24544,0.70432,-0.40191,0.53119,-0.54279,-1.14810,-0.06981,
1403637158838319104,1.25927,-3.50205,-0.04068,0.25578,0.69927,-0.41674,0.52147,-0.58681,-1.14471,-0.09666,
1403637158938318848,1.19585,-3.61726,-0.04927,0.26576,0.69746,-0.42443,0.51262,-0.62081,-1.15406,-0.05344,
1403637159038319104,1.13116,-3.72838,-0.05201,0.27417,0.69877,-0.42804,0.50332,-0.64147,-1.17041,0.01916,
1403637159138319104,1.06571,-3.83715,-0.04984,0.27592,0.69725,-0.43135,0.50164,-0.65315,-1.15126,0.03367,
1403637159238318848,0.99852,-3.94627,-0.05160,0.27123,0.69365,-0.43599,0.50517,-0.67469,-1.14754,-0.03240,
1403637159338319104,0.92844,-4.05746,-0.05922,0.26653,0.69224,-0.43849,0.50743,-0.70798,-1.15845,-0.08403,
1403637159438318848,0.85562,-4.17325,-0.06925,0.26470,0.69316,-0.43730,0.50817,-0.74557,-1.17223,-0.12428,
1403637159538319104,0.78053,-4.28613,-0.08667,0.26662,0.69613,-0.43325,0.50657,-0.77676,-1.19348,-0.15821,
1403637159638319104,0.70318,-4.40072,-0.10387,0.27082,0.70139,-0.42804,0.50148,-0.78503,-1.20578,-0.16205,
1403637159738318848,0.62485,-4.51002,-0.12327,0.27518,0.70445,-0.42324,0.49889,-0.78893,-1.22335,-0.11023,
1403637159838319104,0.55118,-4.62446,-0.13626,0.27862,0.70471,-0.42104,0.49847,-0.77988,-1.21693,-0.05062,
1403637159938318848,0.47641,-4.74430,-0.14562,0.28356,0.70176,-0.42726,0.49456,-0.78323,-1.23555,-0.05872,
1403637160038319104,0.40231,-4.86357,-0.15614,0.29199,0.69313,-0.43981,0.49079,-0.77670,-1.24928,-0.10638,
1403637160138319104,0.32737,-4.98668,-0.16812,0.30187,0.67788,-0.45569,0.49162,-0.77557,-1.25339,-0.12169,
1403637160238318848,0.25002,-5.10963,-0.18151,0.31596,0.66339,-0.47291,0.48626,-0.79826,-1.22715,-0.16647,
1403637160338319104,0.17165,-5.22682,-0.19974,0.33092,0.64829,-0.49215,0.47750,-0.81738,-1.20624,-0.21034,
1403637160438318848,0.09219,-5.33550,-0.22199,0.34669,0.63230,-0.51355,0.46505,-0.84892,-1.14918,-0.24009,
1403637160538319104,0.00583,-5.45110,-0.24755,0.36464,0.61805,-0.53419,0.44687,-0.85940,-1.12868,-0.26508,
1403637160638319104,-0.08319,-5.57011,-0.27478,0.38148,0.60264,-0.55398,0.42942,-0.85857,-1.09898,-0.29246,
1403637160738318848,-0.16723,-5.68386,-0.30200,0.39043,0.59158,-0.57099,0.41421,-0.82043,-1.09700,-0.25720,
1403637160838319104,-0.24436,-5.79433,-0.32313,0.39679,0.58478,-0.58151,0.40303,-0.77344,-1.10843,-0.17304,
1403637160938318848,-0.31356,-5.90512,-0.33625,-0.39774,-0.57997,0.58997,-0.39671,-0.73154,-1.14955,-0.06790,
1403637161038319104,-0.38171,-6.02751,-0.33796,-0.39353,-0.57576,0.59755,-0.39568,-0.70137,-1.17317,0.04981,
1403637161138319104,-0.43927,-6.14887,-0.32665,-0.38813,-0.56909,0.60359,-0.40145,-0.67978,-1.23325,0.17644,
1403637161238318848,-0.49559,-6.25688,-0.30385,-0.38090,-0.55746,0.60906,-0.41618,-0.70101,-1.24221,0.25517,
1403637161338319104,-0.53754,-6.35187,-0.27214,-0.37465,-0.54991,0.61236,-0.42691,-0.75191,-1.23313,0.32749,
1403637161438318848,-0.60085,-6.46233,-0.23558,-0.37865,-0.55214,0.61007,-0.42377,-0.82811,-1.20653,0.37422,
1403637161538319104,-0.68295,-6.58416,-0.19706,-0.38456,-0.55184,0.61174,-0.41637,-0.89956,-1.21393,0.40683,
1403637161638319104,-0.77612,-6.70714,-0.16072,-0.39191,-0.54636,0.61644,-0.40974,-0.95472,-1.19619,0.35636,
1403637161738318848,-0.87541,-6.83428,-0.12862,-0.40351,-0.53828,0.61763,-0.40738,-0.99240,-1.20419,0.31619,
1403637161838319104,-0.97748,-6.95740,-0.09927,-0.42262,-0.52851,0.61203,-0.40926,-1.01968,-1.16681,0.28310,
1403637161938318848,-1.08183,-7.07422,-0.07413,-0.44119,-0.51733,0.60578,-0.41323,-1.02779,-1.10006,0.23884,
1403637162038319104,-1.18598,-7.18052,-0.05426,-0.45509,-0.50837,0.60036,-0.41715,-1.02260,-0.98628,0.17203,
1403637162138319104,-1.29229,-7.28005,-0.04275,-0.45933,-0.50270,0.59989,-0.42005,-1.01028,-0.86630,0.08581,
1403637162238318848,-1.39508,-7.36183,-0.04140,-0.45026,-0.49910,0.60712,-0.42376,-1.00984,-0.74343,0.00803,
1403637162338319104,-1.49700,-7.42708,-0.04674,-0.44057,-0.49870,0.61356,-0.42514,-1.03722,-0.62126,-0.04954,
1403637162438318848,-1.59558,-7.47010,-0.05541,-0.42888,-0.49822,0.62068,-0.42730,-1.06839,-0.50091,-0.12060,
1403637162538319104,-1.69661,-7.49672,-0.06898,-0.41931,-0.50793,0.62710,-0.41585,-1.13737,-0.40025,-0.06011,
1403637162638319104,-1.81221,-7.53201,-0.06865,-0.42321,-0.51318,0.62411,-0.40991,-1.19259,-0.36017,0.07207,
1403637162738318848,-1.92725,-7.55583,-0.06310,-0.43616,-0.50169,0.61751,-0.42042,-1.22925,-0.28393,0.09544,
1403637162838319104,-2.05063,-7.57683,-0.06006,-0.44872,-0.48707,0.61891,-0.42234,-1.27377,-0.17618,0.01555,
1403637162938318848,-2.17606,-7.58362,-0.06553,-0.46295,-0.47347,0.62601,-0.41184,-1.30573,-0.04789,-0.05114,
1403637163038319104,-2.30224,-7.57682,-0.07639,-0.47795,-0.45906,0.63709,-0.39363,-1.31746,0.07581,-0.09140,
1403637163138319104,-2.42618,-7.55714,-0.09205,-0.49451,-0.44001,0.65088,-0.37177,-1.29866,0.20992,-0.13813,
1403637163238318848,-2.54684,-7.52544,-0.11071,0.51081,0.41698,-0.66576,0.34924,-1.24986,0.31828,-0.17238,
1403637163338319104,-2.66244,-7.48285,-0.13162,0.52372,0.39205,-0.68038,0.33031,-1.17670,0.43993,-0.21123,
1403637163438318848,-2.77175,-7.43065,-0.15666,0.52919,0.36645,-0.69691,0.31621,-1.10548,0.54796,-0.24509,
1403637163538319104,-2.87676,-7.37006,-0.18496,0.52714,0.34497,-0.71420,0.30500,-1.04987,0.64689,-0.25779,
1403637163638319104,-2.97848,-7.29950,-0.20896,0.51648,0.33078,-0.73255,0.29530,-1.03400,0.73377,-0.17263,
1403637163738318848,-3.08402,-7.22440,-0.22293,0.50504,0.32054,-0.74693,0.29034,-1.07028,0.78782,-0.08274,
1403637163838319104,-3.19594,-7.14410,-0.22584,-0.49790,-0.31358,0.75524,-0.28875,-1.11631,0.86132,0.04209,
1403637163938318848,-3.31336,-7.05764,-0.21834,-0.49464,-0.30566,0.75870,-0.29372,-1.18809,0.93132,0.11417,
1403637164038319104,-3.43820,-6.96510,-0.20243,-0.49639,-0.30248,0.75789,-0.29615,-1.28387,0.98683,0.20116,
1403637164138319104,-3.57030,-6.86574,-0.17747,0.50159,0.30323,-0.75390,0.29681,-1.36626,1.05908,0.27641,
1403637164238318848,-3.71005,-6.75888,-0.14669,0.50621,0.30800,-0.74975,0.29457,-1.41701,1.14285,0.32114,
1403637164338319104,-3.85410,-6.64349,-0.11196,0.51130,0.31845,-0.74507,0.28643,-1.45436,1.20735,0.32592,
1403637164438318848,-4.00142,-6.52224,-0.08229,0.50916,0.32600,-0.74471,0.28265,-1.47070,1.24867,0.23769,
1403637164538319104,-4.15155,-6.39798,-0.06195,0.50199,0.32593,-0.74692,0.28963,-1.49015,1.28466,0.15222,
1403637164638319104,-4.30311,-6.26967,-0.04975,-0.49555,-0.32602,0.74856,-0.29631,-1.54408,1.31662,0.07719,
1403637164738318848,-4.45930,-6.13566,-0.04324,-0.49790,-0.33309,0.74542,-0.29241,-1.60063,1.36332,0.03588,
1403637164838319104,-4.62135,-5.99915,-0.04195,0.50977,0.33807,-0.73863,0.28331,-1.62851,1.39704,-0.02251,
1403637164938318848,-4.78565,-5.85659,-0.04627,0.51947,0.33652,-0.73645,0.27302,-1.62601,1.43292,-0.08469,
1403637165038319104,-4.94843,-5.71244,-0.05609,0.52597,0.32858,-0.73881,0.26372,-1.63537,1.42973,-0.12210,
1403637165138319104,-5.11121,-5.56831,-0.06786,0.53636,0.31366,-0.74065,0.25569,-1.62735,1.44668,-0.11591,
1403637165238318848,-5.27230,-5.42172,-0.08258,0.54503,0.29749,-0.74564,0.24177,-1.57172,1.48558,-0.13717,
1403637165338319104,-5.42593,-5.27183,-0.09144,0.54560,0.28190,-0.75672,0.22411,-1.48791,1.51621,-0.06605,
1403637165438318848,-5.57475,-5.12090,-0.09162,0.54017,0.26944,-0.76957,0.20827,-1.46140,1.49784,0.03021,
1403637165538319104,-5.72068,-4.97159,-0.08133,0.53868,0.26045,-0.77680,0.19639,-1.43425,1.47491,0.12999,
1403637165638319104,-5.86446,-4.82470,-0.06484,0.54008,0.25702,-0.78046,0.18203,-1.41404,1.44464,0.17097,
1403637165738318848,-6.00605,-4.68210,-0.04847,0.54466,0.25930,-0.78010,0.16602,-1.38750,1.38483,0.14132,
1403637165838319104,-6.14455,-4.54643,-0.03729,0.54936,0.26436,-0.77813,0.15107,-1.33794,1.31066,0.08296,
1403637165938318848,-6.27719,-4.41855,-0.03259,0.55196,0.27300,-0.77494,0.14241,-1.27357,1.20703,0.01672,
1403637166038319104,-6.40240,-4.30240,-0.03502,0.55255,0.28603,-0.77040,0.13911,-1.22598,1.08069,-0.08005,
1403637166138319104,-6.52142,-4.19923,-0.05200,0.55269,0.29741,-0.76612,0.13834,-1.15279,0.98247,-0.24797,
1403637166238318848,-6.63064,-4.10850,-0.08342,0.55390,0.30406,-0.76182,0.14275,-1.07307,0.86618,-0.36309,
1403637166338319104,-6.72886,-4.03028,-0.11803,0.56453,0.30397,-0.75114,0.15717,-0.95980,0.74891,-0.28472,
1403637166438318848,-6.81041,-3.96578,-0.14588,0.58381,0.30139,-0.73211,0.17984,-0.80215,0.69070,-0.25529,
1403637166538319104,-6.86846,-3.90714,-0.17094,0.58895,0.30427,-0.72393,0.19100,-0.61253,0.68185,-0.20341,
1403637166638319104,-6.91378,-3.84557,-0.19329,0.57707,0.31255,-0.73021,0.19000,-0.43718,0.68622,-0.21661,
1403637166738318848,-6.94936,-3.78503,-0.21529,0.55778,0.32506,-0.74231,0.17939,-0.32697,0.64121,-0.21584,
1403637166838319104,-6.97779,-3.73244,-0.23709,0.55036,0.33812,-0.74491,0.16699,-0.24381,0.54580,-0.23872,
1403637166938318848,-6.99396,-3.69557,-0.26094,0.55582,0.35082,-0.73763,0.15454,-0.13624,0.41437,-0.25369,
1403637167038319104,-6.97897,-3.68901,-0.28091,0.56832,0.36000,-0.72557,0.14476,0.06743,0.25248,-0.19090,
1403637167138319104,-6.93571,-3.70768,-0.28841,0.58035,0.36736,-0.71368,0.13749,0.33495,0.10341,-0.09931,
1403637167238318848,-6.86957,-3.74101,-0.28042,0.58985,0.37103,-0.70478,0.13305,0.60236,-0.08480,0.01375,
1403637167338319104,-6.79569,-3.77983,-0.26780,0.58993,0.37063,-0.70516,0.13181,0.83487,-0.25940,0.05539,
1403637167438318848,-6.69958,-3.81715,-0.26414,0.57742,0.36349,-0.71761,0.13965,1.04375,-0.39540,-0.01436,
1403637167538319104,-6.58959,-3.87436,-0.26155,0.55818,0.34648,-0.73575,0.16449,1.17266,-0.51926,-0.05087,
1403637167638319104,-6.47121,-3.93615,-0.26394,0.54232,0.32854,-0.74922,0.19136,1.22927,-0.59288,-0.07334,
1403637167738318848,-6.34814,-4.00080,-0.27245,0.53168,0.32231,-0.75521,0.20759,1.25090,-0.62999,-0.13477,
1403637167838319104,-6.22465,-4.06758,-0.28714,0.52044,0.32819,-0.75819,0.21581,1.24252,-0.65887,-0.17417,
1403637167938318848,-6.10269,-4.13669,-0.30066,0.51096,0.34016,-0.75882,0.21772,1.21178,-0.68509,-0.10536,
1403637168038319104,-5.98464,-4.20956,-0.30774,0.51075,0.35448,-0.75343,0.21407,1.18150,-0.74108,-0.03158,
1403637168138319104,-5.86712,-4.28740,-0.31302,0.50678,0.35958,-0.75195,0.22009,1.16308,-0.78753,-0.10503,
1403637168238318848,-5.75094,-4.36914,-0.33062,0.50644,0.36058,-0.74945,0.22767,1.13565,-0.82524,-0.22605,
1403637168338319104,-5.63003,-4.45440,-0.36418,0.51365,0.36181,-0.74266,0.23176,1.11824,-0.84231,-0.38960,
1403637168438318848,-5.51240,-4.53869,-0.40880,0.52633,0.36177,-0.73241,0.23594,1.14495,-0.84249,-0.46329,
1403637168538319104,-5.39602,-4.62071,-0.46012,0.53220,0.35770,-0.72743,0.24426,1.16451,-0.82865,-0.51137,
1403637168638319104,-5.27866,-4.69979,-0.51104,0.52683,0.35735,-0.73086,0.24615,1.18385,-0.80005,-0.46205,
1403637168738318848,-5.16202,-4.77669,-0.55443,0.52191,0.35999,-0.73441,0.24219,1.20006,-0.78066,-0.36370,
1403637168838319104,-5.04440,-4.85757,-0.58942,0.51959,0.36097,-0.73666,0.23886,1.17877,-0.80679,-0.30093,
1403637168938318848,-4.92707,-4.94118,-0.62061,0.52005,0.36434,-0.73669,0.23260,1.17697,-0.81740,-0.31185,
1403637169038319104,-4.80725,-5.02530,-0.65511,0.52213,0.36668,-0.73576,0.22712,1.18914,-0.85244,-0.34860,
1403637169138319104,-4.68671,-5.11279,-0.68817,0.52521,0.37217,-0.73203,0.22310,1.22563,-0.90678,-0.28673,
1403637169238318848,-4.56122,-5.20718,-0.71328,0.52682,0.38092,-0.72469,0.22844,1.27750,-0.96107,-0.18467,
1403637169338319104,-4.42812,-5.30897,-0.72837,0.52514,0.39245,-0.71517,0.24239,1.34360,-0.98811,-0.10612,
1403637169438318848,-4.29034,-5.41116,-0.73593,0.52092,0.40916,-0.70342,0.25774,1.40320,-1.01105,-0.04632,
1403637169538319104,-4.14393,-5.51274,-0.73498,0.51704,0.42981,-0.68765,0.27398,1.46594,-1.01581,0.03678,
1403637169638319104,-3.99535,-5.61395,-0.72801,0.51409,0.45459,-0.66684,0.29048,1.52277,-0.99519,0.08293,
1403637169738318848,-3.83820,-5.71084,-0.72123,0.50575,0.47800,-0.64778,0.31002,1.59944,-0.96251,0.06270,
1403637169838319104,-3.67287,-5.80331,-0.72096,-0.49527,-0.49984,0.63051,-0.32760,1.65908,-0.91562,-0.01408,
1403637169938318848,-3.50146,-5.89314,-0.72797,-0.48882,-0.52138,0.61160,-0.33935,1.72464,-0.88203,-0.08318,
1403637170038319104,-3.32303,-5.98030,-0.74153,-0.48249,-0.54031,0.59385,-0.35016,1.81077,-0.83003,-0.15614,
1403637170138319104,-3.13729,-6.06023,-0.76188,-0.47346,-0.55730,0.57790,-0.36233,1.89724,-0.78045,-0.20586,
1403637170238318848,-2.93998,-6.13883,-0.78822,0.46539,0.57276,-0.56070,0.37546,1.98510,-0.72192,-0.26851,
1403637170338319104,-2.73356,-6.21103,-0.81877,0.45673,0.58743,-0.54251,0.38988,2.08538,-0.66361,-0.30250,
1403637170438318848,-2.51827,-6.27639,-0.85248,0.43922,0.59493,-0.52774,0.41789,2.16069,-0.59161,-0.33679,
1403637170538319104,-2.29570,-6.33380,-0.89029,0.42070,0.59911,-0.51039,0.45120,2.18190,-0.47746,-0.38415,
1403637170638319104,-2.07264,-6.38054,-0.93132,0.40503,0.60374,-0.48921,0.48180,2.17205,-0.36038,-0.41443,
1403637170738318848,-1.85438,-6.41136,-0.97519,0.39120,0.61210,-0.46500,0.50603,2.12313,-0.20108,-0.44376,
1403637170838319104,-1.64582,-6.42053,-1.01856,0.36946,0.62860,-0.44458,0.52030,2.03614,-0.01752,-0.40764,
1403637170938318848,-1.44004,-6.41914,-1.05467,0.34653,0.64950,-0.42238,0.52883,1.95028,0.13465,-0.30932,
1403637171038319104,-1.24297,-6.40295,-1.08230,0.32225,0.66929,-0.40115,0.53598,1.87648,0.26169,-0.23460,
1403637171138319104,-1.05409,-6.37639,-1.10264,0.29791,0.68638,-0.38244,0.54210,1.78066,0.35282,-0.16509,
1403637171238318848,-0.87616,-6.33996,-1.11335,0.28104,0.69575,-0.36690,0.54984,1.67664,0.42988,-0.05671,
1403637171338319104,-0.70773,-6.29678,-1.11373,0.27416,0.70039,-0.35214,0.55703,1.56475,0.49435,0.03769,
1403637171438318848,-0.55202,-6.24490,-1.10583,0.27822,0.70565,-0.33732,0.55755,1.45333,0.59631,0.11921,
1403637171538319104,-0.40488,-6.18154,-1.09227,0.28019,0.71005,-0.32963,0.55558,1.38282,0.70020,0.15366,
1403637171638319104,-0.25454,-6.11496,-1.07955,0.28477,0.71241,-0.32541,0.55270,1.33537,0.80453,0.12492,
1403637171738318848,-0.10875,-6.03884,-1.07259,0.29031,0.71180,-0.32495,0.55088,1.29204,0.91478,0.06365,
1403637171838319104,0.02702,-5.94503,-1.07116,0.29783,0.70994,-0.32523,0.54909,1.25701,1.03227,-0.00833,
1403637171938318848,0.15588,-5.83453,-1.07587,0.30286,0.70743,-0.32735,0.54833,1.21355,1.17354,-0.06384,
1403637172038319104,0.27992,-5.71171,-1.08550,0.30764,0.70451,-0.32968,0.54803,1.16562,1.31028,-0.12711,
1403637172138319104,0.40142,-5.57364,-1.09975,0.30777,0.70190,-0.33484,0.54817,1.14940,1.44292,-0.16916,
1403637172238318848,0.52525,-5.42036,-1.11591,0.29266,0.70209,-0.35001,0.54674,1.11480,1.56013,-0.15673,
1403637172338319104,0.64597,-5.25697,-1.12547,0.27296,0.70330,-0.36822,0.54339,1.06010,1.61946,-0.05327,
1403637172438318848,0.76396,-5.09267,-1.12493,0.25826,0.70221,-0.38295,0.54180,0.98293,1.64872,0.02874,
1403637172538319104,0.86651,-4.92669,-1.11627,0.24742,0.69985,-0.39434,0.54175,0.85319,1.68432,0.11231,
1403637172638319104,0.95256,-4.76186,-1.09817,0.24262,0.69766,-0.40127,0.54166,0.74435,1.64269,0.18526,
1403637172738318848,1.02258,-4.60275,-1.07102,0.23833,0.69733,-0.40774,0.53915,0.62588,1.58287,0.25830,
1403637172838319104,1.07337,-4.45143,-1.03791,0.23393,0.70033,-0.41945,0.52809,0.48606,1.52654,0.26761,
1403637172938318848,1.10675,-4.31243,-1.00734,0.22855,0.70802,-0.43648,0.50591,0.39013,1.42220,0.18179,
1403637173038319104,1.13681,-4.18299,-0.99096,0.22297,0.71369,-0.45263,0.48585,0.34073,1.28441,0.02996,
1403637173138319104,1.16529,-4.07000,-0.98848,0.22292,0.71262,-0.46810,0.47262,0.29566,1.10506,-0.08669,
1403637173238318848,1.19304,-3.97354,-0.99694,0.23000,0.70297,-0.48583,0.46573,0.24747,0.90987,-0.14023,
1403637173338319104,1.21223,-3.89643,-1.00845,0.24692,0.68635,-0.50129,0.46547,0.19082,0.70165,-0.12249,
1403637173438318848,1.22126,-3.83964,-1.02168,0.26371,0.66853,-0.51673,0.46530,0.11212,0.52899,-0.14070,
1403637173538319104,1.22352,-3.79577,-1.03868,0.27850,0.65131,-0.53286,0.46292,0.03339,0.39620,-0.17983,
1403637173638319104,1.21579,-3.76198,-1.06060,0.28484,0.63317,-0.55281,0.46083,-0.05420,0.27147,-0.25058,
1403637173738318848,1.20139,-3.73721,-1.08921,0.28580,0.61661,-0.57437,0.45630,-0.17795,0.16824,-0.30216,
1403637173838319104,1.17798,-3.72022,-1.12400,0.28361,0.60459,-0.59634,0.44545,-0.29876,-0.00122,-0.34386,
1403637173938318848,1.14122,-3.71855,-1.15790,-0.28571,-0.60180,0.61156,-0.42686,-0.45762,-0.15661,-0.25948,
1403637174038319104,1.08747,-3.73507,-1.17695,-0.31134,-0.60481,0.60654,-0.41155,-0.58581,-0.35001,-0.04526,
1403637174138319104,1.02450,-3.76815,-1.17737,0.34753,0.59915,-0.59008,0.41479,-0.63312,-0.47561,0.11716,
1403637174238318848,0.95672,-3.80346,-1.16662,0.37418,0.58645,-0.57523,0.43032,-0.66467,-0.51340,0.20103,
1403637174338319104,0.88570,-3.84207,-1.15008,0.38190,0.57668,-0.57047,0.44289,-0.69458,-0.46234,0.23737,
1403637174438318848,0.80966,-3.87828,-1.12989,-0.37617,-0.56827,0.57411,-0.45382,-0.75025,-0.41953,0.26850,
1403637174538319104,0.72364,-3.91138,-1.10438,-0.37016,-0.55625,0.58153,-0.46411,-0.87282,-0.35064,0.33281,
1403637174638319104,0.62817,-3.94448,-1.07333,-0.37642,-0.54835,0.58818,-0.46007,-1.00092,-0.31771,0.33834,
1403637174738318848,0.52171,-3.97461,-1.04429,-0.39787,-0.53815,0.59233,-0.44859,-1.08876,-0.27179,0.28913,
1403637174838319104,0.40892,-3.99911,-1.02243,-0.41762,-0.52628,0.60140,-0.43236,-1.13318,-0.19315,0.18389,
1403637174938318848,0.29277,-4.01544,-1.00803,-0.42188,-0.51243,0.62276,-0.41424,-1.16450,-0.12963,0.13206,
1403637175038319104,0.17301,-4.02658,-0.99565,-0.42840,-0.49781,0.63995,-0.39890,-1.18763,-0.10090,0.09690,
1403637175138319104,0.05109,-4.03610,-0.98486,-0.44037,-0.48138,0.64748,-0.39385,-1.21971,-0.07164,0.07265,
1403637175238318848,-0.07262,-4.04005,-0.97774,-0.45283,-0.46272,0.64990,-0.39808,-1.24504,-0.00798,0.04509,
1403637175338319104,-0.19901,-4.03512,-0.97346,-0.46734,-0.44881,0.64738,-0.40133,-1.27515,0.08935,0.01364,
1403637175438318848,-0.32755,-4.02062,-0.97438,-0.47263,-0.44117,0.64774,-0.40301,-1.29227,0.20361,-0.04740,
1403637175538319104,-0.45967,-3.99694,-0.98194,-0.46351,-0.43908,0.65624,-0.40215,-1.31938,0.32741,-0.10391,
1403637175638319104,-0.59620,-3.96263,-0.99314,-0.45010,-0.44279,0.66573,-0.39769,-1.37765,0.41997,-0.09974,
1403637175738318848,-0.73993,-3.91824,-0.99692,-0.44103,-0.44654,0.67117,-0.39450,-1.45877,0.49213,-0.00075,
1403637175838319104,-0.89222,-3.86800,-0.99042,-0.44139,-0.45257,0.67002,-0.38915,-1.54673,0.54855,0.10575,
