1403636901 0.28401 -0.40305 0.41061 0.82420 -0.03625 0.56511 0.00572
1403636901 0.30326 -0.43121 0.40888 0.82196 -0.03833 0.56825 0.00174
1403636901 0.32334 -0.46396 0.40356 0.82062 -0.03994 0.57007 -0.00126
1403636901 0.35246 -0.50473 0.40167 0.82000 -0.03880 0.57104 -0.00013
1403636901 0.37457 -0.54484 0.40188 0.81960 -0.03600 0.57179 0.00354
1403636901 0.40104 -0.58828 0.40894 0.81950 -0.03288 0.57208 0.00798
1403636902 0.43514 -0.63682 0.42042 0.81943 -0.02935 0.57229 0.01276
1403636902 0.46135 -0.68165 0.42565 0.81799 -0.02769 0.57439 0.01455
1403636902 0.49418 -0.72916 0.42443 0.81684 -0.02832 0.57603 0.01251
1403636902 0.52194 -0.77687 0.41722 0.81694 -0.02744 0.57593 0.01279
1403636902 0.55628 -0.82864 0.40539 0.81718 -0.02598 0.57566 0.01262
1403636902 0.58438 -0.87686 0.39108 0.81696 -0.02374 0.57607 0.01275
1403636902 0.61964 -0.93226 0.38601 0.81662 -0.02178 0.57663 0.01211
1403636902 0.64702 -0.97856 0.38330 0.81692 -0.02197 0.57624 0.01031
1403636902 0.67354 -1.02525 0.37843 0.81726 -0.02388 0.57573 0.00771
1403636902 0.70052 -1.07978 0.36295 0.81805 -0.02489 0.57455 0.00793
1403636903 0.72681 -1.12542 0.33435 0.81812 -0.02390 0.57441 0.01238
1403636903 0.75109 -1.17102 0.30798 0.81825 -0.02202 0.57413 0.01871
1403636903 0.77414 -1.21056 0.28791 0.81711 -0.02271 0.57563 0.02145
1403636903 0.79814 -1.25075 0.27691 0.81600 -0.02368 0.57723 0.01996
1403636903 0.82083 -1.29067 0.27400 0.81424 -0.02275 0.57981 0.01787
1403636903 0.84252 -1.33431 0.27424 0.81489 -0.02181 0.57900 0.01534
1403636903 0.86641 -1.37945 0.28529 0.81596 -0.02020 0.57762 0.01262
1403636903 0.88878 -1.42695 0.30492 0.81737 -0.01824 0.57574 0.01015
1403636903 0.90895 -1.47250 0.32829 0.81866 -0.01536 0.57398 0.01026
1403636903 0.92829 -1.51671 0.34623 0.81963 -0.01214 0.57265 0.01136
1403636904 0.94559 -1.55122 0.35863 0.81950 -0.01078 0.57286 0.01103
1403636904 0.96343 -1.58259 0.36356 0.82160 -0.01133 0.56988 0.00856
1403636904 0.98280 -1.61394 0.36138 0.82444 -0.01308 0.56578 0.00451
1403636904 1.00545 -1.64534 0.36092 0.82595 -0.01700 0.56349 -0.00212
1403636904 1.02921 -1.67988 0.36800 0.82440 -0.01913 0.56565 -0.00584
1403636904 1.05805 -1.71967 0.38361 0.82200 -0.02068 0.56905 -0.00828
1403636904 1.08660 -1.75971 0.40462 0.82148 -0.02236 0.56969 -0.01055
1403636904 1.11429 -1.80162 0.43105 0.82027 -0.02361 0.57138 -0.01105
1403636904 1.13874 -1.84274 0.45681 0.81932 -0.02441 0.57271 -0.01086
1403636904 1.16062 -1.88276 0.47680 0.81871 -0.02322 0.57370 -0.00656
1403636905 1.18525 -1.93050 0.49091 0.81869 -0.02310 0.57376 -0.00367
1403636905 1.20813 -1.97489 0.50136 0.81905 -0.02194 0.57330 0.00100
1403636905 1.23377 -2.02634 0.50990 0.81899 -0.02148 0.57339 0.00497
1403636905 1.25900 -2.07636 0.51952 0.81926 -0.02099 0.57296 0.00905
1403636905 1.28311 -2.12802 0.52192 0.81981 -0.02011 0.57213 0.01355
1403636905 1.31328 -2.17954 0.52558 0.81960 -0.02143 0.57233 0.01521
1403636905 1.33915 -2.22855 0.52636 0.81874 -0.02194 0.57345 0.01844
1403636905 1.37262 -2.27597 0.53559 0.81934 -0.02197 0.57247 0.02188
1403636905 1.39831 -2.31800 0.54606 0.82110 -0.02313 0.56981 0.02393
1403636905 1.42733 -2.35847 0.56469 0.82307 -0.02089 0.56699 0.02552
1403636906 1.45462 -2.39232 0.58386 0.82384 -0.01434 0.56609 0.02504
1403636906 1.48531 -2.42731 0.59990 0.82421 -0.00931 0.56574 0.02291
1403636906 1.51532 -2.45732 0.60650 0.82437 -0.00809 0.56574 0.01728
1403636906 1.54777 -2.48518 0.60576 0.82503 -0.00729 0.56490 0.01305
1403636906 1.58208 -2.51369 0.60049 0.82665 -0.00636 0.56260 0.00969
1403636906 1.61728 -2.53822 0.58893 0.82935 -0.00355 0.55862 0.00995
1403636906 1.65657 -2.56139 0.57557 0.83035 -0.00166 0.55716 0.00930
1403636906 1.70431 -2.58343 0.57236 0.82689 -0.00114 0.56230 0.00779
1403636906 1.74720 -2.59837 0.57313 0.82152 -0.00295 0.57015 0.00407
1403636906 1.78956 -2.61208 0.57896 0.81879 -0.00910 0.57401 -0.00478
1403636907 1.83557 -2.62947 0.58788 0.81935 -0.01633 0.57287 -0.01461
1403636907 1.87580 -2.64803 0.59253 0.82189 -0.01704 0.56919 -0.01485
1403636907 1.91860 -2.66886 0.59183 0.82140 -0.01181 0.57019 -0.00650
1403636907 1.95847 -2.69320 0.58575 0.82191 -0.00688 0.56958 -0.00030
1403636907 1.99900 -2.71699 0.57854 0.82237 -0.00271 0.56894 0.00330
1403636907 2.04542 -2.73704 0.57794 0.82258 -0.00019 0.56863 0.00401
1403636907 2.08621 -2.75708 0.58156 0.82449 0.00190 0.56585 0.00473
1403636907 2.12897 -2.77526 0.58023 0.82807 0.00196 0.56061 0.00300
1403636907 2.18194 -2.79085 0.57457 0.83008 0.00093 0.55764 -0.00058
1403636907 2.22917 -2.80782 0.57236 0.83110 -0.00195 0.55609 -0.00612
1403636908 2.28502 -2.82568 0.57683 0.83115 -0.00666 0.55584 -0.01346
1403636908 2.33734 -2.84504 0.59005 0.83047 -0.00821 0.55676 -0.01614
1403636908 2.40086 -2.87149 0.61029 0.83012 -0.00936 0.55721 -0.01818
1403636908 2.46040 -2.89796 0.63079 0.82953 -0.01092 0.55800 -0.01997
1403636908 2.52891 -2.93026 0.64059 0.82679 -0.00809 0.56219 -0.01691
1403636908 2.59779 -2.96326 0.63997 0.82393 -0.00120 0.56662 -0.00910
1403636908 2.67193 -2.99916 0.63755 0.82158 0.00279 0.57004 -0.00684
1403636908 2.73849 -3.03183 0.64032 0.81995 0.00632 0.57236 -0.00624
1403636908 2.80575 -3.06416 0.64238 0.82021 0.00885 0.57195 -0.00654
1403636908 2.86872 -3.09511 0.63961 0.82103 0.01037 0.57072 -0.00846
1403636909 2.93755 -3.12774 0.63285 0.82183 0.01194 0.56953 -0.01005
1403636909 3.00117 -3.15697 0.62427 0.82258 0.01452 0.56836 -0.01082
1403636909 3.06855 -3.18982 0.62379 0.82507 0.01495 0.56468 -0.01326
1403636909 3.13408 -3.21817 0.63151 0.82793 0.01376 0.56040 -0.01699
1403636909 3.20253 -3.24884 0.64858 0.82972 0.01425 0.55769 -0.01833
1403636909 3.27097 -3.27629 0.66861 0.82970 0.01305 0.55767 -0.02071
1403636909 3.34133 -3.30688 0.68628 0.83000 0.01138 0.55716 -0.02315
1403636909 3.41585 -3.33762 0.69728 0.83060 0.01114 0.55629 -0.02276
1403636909 3.48760 -3.36924 0.70531 0.82999 0.01038 0.55723 -0.02234
1403636909 3.56767 -3.40149 0.70714 0.82795 0.01113 0.56035 -0.01948
1403636910 3.64898 -3.43605 0.70394 0.82567 0.01124 0.56375 -0.01790
1403636910 3.72975 -3.47283 0.69633 0.82414 0.00738 0.56594 -0.02114
1403636910 3.81123 -3.50884 0.68258 0.82014 0.00620 0.57177 -0.02055
1403636910 3.89176 -3.54744 0.66590 0.81598 0.01265 0.57785 -0.00989
1403636910 3.96816 -3.58330 0.64307 0.81290 0.02236 0.58195 0.00457
1403636910 4.04126 -3.61385 0.61559 0.80909 0.02688 0.58696 0.01116
1403636910 4.11246 -3.64021 0.59086 0.81121 0.02283 0.58429 0.00400
1403636910 4.18944 -3.66479 0.57122 0.81617 0.01839 0.57751 -0.00373
1403636910 4.25263 -3.68338 0.56097 0.81992 0.01565 0.57220 -0.00897
1403636910 4.31832 -3.70417 0.55776 0.82142 0.01669 0.57000 -0.01006
1403636911 4.38241 -3.72152 0.55911 0.82193 0.01806 0.56920 -0.01073
1403636911 4.44946 -3.74158 0.55620 0.82221 0.01923 0.56876 -0.01055
1403636911 4.51379 -3.75692 0.54753 0.82226 0.01923 0.56867 -0.01174
1403636911 4.57720 -3.77136 0.53328 0.82262 0.01824 0.56814 -0.01367
1403636911 4.64760 -3.78977 0.51555 0.82136 0.01604 0.56992 -0.01762
1403636911 4.71205 -3.80423 0.50225 0.81215 0.01370 0.58288 -0.02178
1403636911 4.77435 -3.82031 0.49203 0.81046 0.01407 0.58521 -0.02204
1403636911 4.84229 -3.84510 0.48585 0.81645 0.01599 0.57685 -0.01972
1403636911 4.89391 -3.86169 0.48826 0.82034 0.01848 0.57137 -0.01548
1403636911 4.94030 -3.87665 0.49972 0.82053 0.01917 0.57111 -0.01398
1403636912 4.98836 -3.89337 0.51496 0.82130 0.01945 0.57001 -0.01322
1403636912 5.03381 -3.90723 0.52439 0.82144 0.01947 0.56982 -0.01260
1403636912 5.07871 -3.92039 0.52831 0.82146 0.01796 0.56981 -0.01398
1403636912 5.11557 -3.92949 0.53279 0.82180 0.01285 0.56927 -0.02023
1403636912 5.16398 -3.94584 0.52380 0.82447 0.00612 0.56516 -0.02832
1403636912 5.21489 -3.96473 0.51090 0.82499 0.00725 0.56454 -0.02514
1403636912 5.27466 -3.98552 0.50279 0.82445 0.00744 0.56539 -0.02384
1403636912 5.32938 -4.00792 0.49802 0.82318 0.00926 0.56736 -0.02008
1403636912 5.38199 -4.03068 0.49857 0.82236 0.01081 0.56862 -0.01677
1403636912 5.44626 -4.05503 0.50194 0.82240 0.00858 0.56854 -0.01841
1403636913 5.49839 -4.08030 0.50087 0.82230 0.00522 0.56863 -0.02121
1403636913 5.55142 -4.10640 0.49353 0.82202 0.00171 0.56895 -0.02418
1403636913 5.60204 -4.13360 0.48154 0.82198 -0.00312 0.56875 -0.02943
1403636913 5.66431 -4.16759 0.45966 0.82147 -0.00417 0.56947 -0.02977
1403636913 5.71438 -4.20308 0.44270 0.81936 -0.00097 0.57277 -0.02414
1403636913 5.76256 -4.24026 0.42202 0.81619 0.00302 0.57751 -0.01775
1403636913 5.81367 -4.27675 0.39701 0.81385 0.00603 0.58089 -0.01345
1403636913 5.86144 -4.31764 0.38347 0.81275 0.00740 0.58245 -0.01167
1403636913 5.90249 -4.35099 0.37483 0.81502 0.00651 0.57925 -0.01306
1403636913 5.94229 -4.38978 0.37510 0.81793 0.00275 0.57499 -0.01901
1403636914 5.98448 -4.43184 0.37704 0.81897 0.00236 0.57355 -0.01810
1403636914 6.02614 -4.47035 0.37090 0.81967 0.00363 0.57263 -0.01469
1403636914 6.06504 -4.51106 0.36285 0.81937 0.00499 0.57313 -0.01158
1403636914 6.10232 -4.54951 0.34823 0.81905 0.00554 0.57362 -0.00995
1403636914 6.13808 -4.58999 0.34579 0.81818 0.00638 0.57485 -0.00931
1403636914 6.18084 -4.63327 0.34302 0.81831 0.00606 0.57466 -0.00959
1403636914 6.22060 -4.68019 0.35095 0.81782 0.00326 0.57531 -0.01354
1403636914 6.25785 -4.72710 0.35556 0.81778 0.00243 0.57538 -0.01320
1403636914 6.30635 -4.78124 0.34467 0.81808 0.00413 0.57499 -0.01053
1403636914 6.34015 -4.82486 0.34236 0.81793 0.00618 0.57525 -0.00668
1403636915 6.38294 -4.87560 0.33956 0.81798 0.00711 0.57518 -0.00431
1403636915 6.41718 -4.91946 0.35170 0.81688 0.00750 0.57675 -0.00309
1403636915 6.44708 -4.95832 0.36750 0.81628 0.00702 0.57761 -0.00205
1403636915 6.48068 -5.00195 0.38219 0.81623 0.00671 0.57768 -0.00142
1403636915 6.51499 -5.04725 0.38746 0.81801 0.00602 0.57517 -0.00050
1403636915 6.54148 -5.08413 0.38847 0.82001 0.00517 0.57232 0.00002
1403636915 6.56724 -5.11775 0.38561 0.82162 0.00466 0.57002 0.00112
1403636915 6.60097 -5.15691 0.37543 0.82539 0.00401 0.56455 0.00156
1403636915 6.63110 -5.19063 0.36244 0.83035 0.00403 0.55723 0.00246
1403636915 6.67221 -5.22920 0.34693 0.83157 0.00393 0.55540 0.00219
1403636916 6.71176 -5.26134 0.33787 0.82626 -0.00074 0.56326 -0.00465
1403636916 6.75420 -5.29483 0.33677 0.82123 -0.00622 0.57041 -0.01326
1403636916 6.79291 -5.32770 0.34340 0.81803 -0.00824 0.57487 -0.01679
1403636916 6.82900 -5.36208 0.35692 0.81710 -0.00859 0.57615 -0.01815
1403636916 6.86469 -5.39938 0.37729 0.81685 -0.00661 0.57658 -0.01609
1403636916 6.90104 -5.44224 0.39520 0.81663 -0.00047 0.57710 -0.00779
1403636916 6.93458 -5.48353 0.40618 0.81685 0.00551 0.57682 -0.00058
1403636916 6.96969 -5.52857 0.41452 0.81713 0.00638 0.57642 0.00006
1403636916 6.99879 -5.56727 0.42777 0.81740 0.00607 0.57604 -0.00161
1403636916 7.02974 -5.60530 0.44313 0.81749 0.00615 0.57589 0.00433
1403636917 7.05660 -5.64237 0.45622 0.81744 -0.00200 0.57588 0.01269
1403636917 7.08943 -5.68023 0.46327 0.81748 -0.01310 0.57538 0.02226
1403636917 7.12168 -5.71697 0.46587 0.81680 -0.02248 0.57574 0.02921
1403636917 7.14911 -5.74678 0.46269 0.81643 -0.03041 0.57567 0.03344
1403636917 7.17575 -5.77170 0.45474 0.81582 -0.03452 0.57597 0.03875
1403636917 7.20063 -5.79086 0.44083 0.81576 -0.03899 0.57570 0.03977
1403636917 7.22681 -5.80961 0.42279 0.81575 -0.04365 0.57550 0.03796
1403636917 7.25070 -5.82938 0.40110 0.81516 -0.05095 0.57561 0.03981
1403636917 7.27261 -5.85038 0.37450 0.81344 -0.06228 0.57623 0.04904
1403636917 7.29541 -5.87117 0.34238 0.81096 -0.07902 0.57640 0.06209
1403636918 7.31777 -5.89013 0.30885 0.80954 -0.09363 0.57496 0.07286
1403636918 7.33896 -5.90710 0.28152 0.80725 -0.10573 0.57519 0.07953
1403636918 7.35832 -5.92116 0.26153 0.80549 -0.11485 0.57513 0.08500
1403636918 7.37563 -5.93211 0.25073 0.80410 -0.12118 0.57478 0.09153
1403636918 7.39038 -5.94065 0.24848 0.80306 -0.12546 0.57456 0.09612
1403636918 7.40359 -5.94754 0.24470 0.80382 -0.12861 0.57232 0.09886
1403636918 7.41417 -5.95162 0.23583 0.80496 -0.12858 0.57014 0.10220
1403636918 7.42624 -5.95526 0.22598 0.80647 -0.12709 0.56784 0.10494
1403636918 7.43513 -5.95459 0.22283 0.80907 -0.12568 0.56421 0.10618
1403636918 7.44552 -5.95184 0.22418 0.81639 -0.12602 0.55386 0.10422
1403636919 7.46269 -5.94831 0.23228 0.82021 -0.12540 0.54862 0.10267
1403636919 7.48548 -5.94277 0.25036 0.82066 -0.12312 0.54865 0.10169
1403636919 7.51072 -5.93351 0.27845 0.81812 -0.12479 0.55326 0.09498
1403636919 7.53845 -5.92241 0.31372 0.81234 -0.13328 0.56208 0.08011
1403636919 7.56647 -5.91609 0.35166 0.80516 -0.14242 0.57111 0.07253
1403636919 7.59313 -5.91468 0.39234 0.80017 -0.15220 0.57589 0.07007
1403636919 7.61785 -5.91925 0.43603 0.79745 -0.15824 0.57788 0.07136
1403636919 7.63733 -5.92828 0.48108 0.79618 -0.16176 0.57821 0.07490
1403636919 7.65273 -5.94326 0.52375 0.79461 -0.16476 0.57888 0.07970
1403636919 7.66275 -5.96151 0.56077 0.79453 -0.16467 0.57765 0.08903
1403636920 7.67213 -5.98275 0.59105 0.79514 -0.15994 0.57599 0.10203
1403636920 7.67725 -6.00483 0.61488 0.79462 -0.15692 0.57590 0.11090
1403636920 7.67762 -6.02537 0.63047 0.79457 -0.15634 0.57562 0.11348
1403636920 7.67390 -6.04406 0.63754 0.79333 -0.15764 0.57718 0.11244
1403636920 7.66872 -6.06145 0.63999 0.79205 -0.15971 0.57893 0.10950
1403636920 7.65919 -6.07831 0.63521 0.79021 -0.16238 0.58167 0.10421
1403636920 7.64534 -6.09555 0.62501 0.78881 -0.16530 0.58377 0.09837
1403636920 7.62739 -6.11412 0.61067 0.78858 -0.16506 0.58441 0.09678
1403636920 7.60568 -6.13463 0.59005 0.78977 -0.15760 0.58327 0.10593
1403636920 7.57820 -6.15208 0.57100 0.79214 -0.15193 0.58027 0.11274
1403636921 7.54793 -6.16852 0.55992 0.79553 -0.14984 0.57573 0.11495
1403636921 7.51697 -6.18690 0.55557 0.79970 -0.15011 0.57006 0.11391
1403636921 7.48364 -6.19902 0.56059 0.80372 -0.15081 0.56431 0.11332
1403636921 7.45220 -6.21348 0.57266 0.80690 -0.15229 0.55967 0.11178
1403636921 7.42100 -6.22145 0.59276 0.80784 -0.15317 0.55812 0.11152
1403636921 7.39368 -6.23142 0.61074 0.80794 -0.15368 0.55786 0.11140
1403636921 7.36850 -6.23767 0.62367 0.80717 -0.15423 0.55873 0.11185
1403636921 7.34593 -6.24379 0.63178 0.80309 -0.15361 0.56452 0.11298
1403636921 7.32345 -6.24911 0.63430 0.79746 -0.15413 0.57236 0.11269
1403636921 7.30088 -6.25406 0.63143 0.79365 -0.15761 0.57761 0.10788
1403636922 7.27346 -6.25718 0.62194 0.79397 -0.16280 0.57702 0.10074
1403636922 7.24493 -6.26150 0.60700 0.79907 -0.16738 0.56960 0.09501
1403636922 7.21372 -6.26631 0.58583 0.80981 -0.16955 0.55386 0.09326
1403636922 7.18845 -6.27549 0.56576 0.81479 -0.16767 0.54636 0.09745
1403636922 7.16881 -6.28739 0.54677 0.81172 -0.16585 0.55053 0.10260
1403636922 7.15178 -6.30086 0.52588 0.80519 -0.16409 0.55888 0.11132
1403636922 7.13326 -6.31323 0.50669 0.79987 -0.16564 0.56473 0.11772
1403636922 7.11633 -6.32437 0.49252 0.80078 -0.16888 0.56147 0.12244
1403636922 7.09959 -6.33431 0.48556 0.80387 -0.17263 0.55523 0.12536
1403636922 7.08375 -6.34293 0.47916 0.80713 -0.17713 0.54849 0.12778
1403636923 7.07125 -6.35243 0.46590 0.80834 -0.18542 0.54280 0.13255
1403636923 7.06417 -6.36235 0.44946 0.80462 -0.19425 0.54369 0.13874
1403636923 7.05913 -6.37115 0.43163 0.79503 -0.19869 0.55383 0.14737
1403636923 7.05490 -6.37755 0.41549 0.78591 -0.20752 0.56388 0.14604
1403636923 7.04916 -6.38184 0.40585 0.77915 -0.21522 0.57126 0.14239
1403636923 7.04029 -6.38609 0.40161 0.77615 -0.22212 0.57346 0.13928
1403636923 7.02788 -6.39160 0.39505 0.77507 -0.22825 0.57147 0.14349
1403636923 7.01005 -6.39954 0.38490 0.77699 -0.23591 0.56351 0.15196
1403636923 6.98867 -6.40795 0.36557 0.78125 -0.24149 0.55224 0.16237
1403636923 6.96598 -6.41611 0.34579 0.78631 -0.24763 0.54066 0.16760
1403636924 6.94543 -6.42422 0.32163 0.79233 -0.25349 0.52862 0.16887
1403636924 6.93029 -6.43384 0.30453 0.79588 -0.25743 0.52117 0.16939
1403636924 6.92264 -6.44749 0.29877 0.79696 -0.25848 0.51835 0.17133
1403636924 6.92288 -6.46337 0.30283 0.79649 -0.25708 0.51866 0.17467
1403636924 6.93195 -6.47954 0.30518 0.79709 -0.25715 0.51766 0.17479
1403636924 6.94714 -6.49846 0.30333 0.79722 -0.25583 0.51792 0.17534
1403636924 6.96734 -6.52012 0.29595 0.79635 -0.25395 0.51989 0.17623
1403636924 6.99236 -6.54336 0.28386 0.79635 -0.25199 0.52053 0.17714
1403636924 7.02276 -6.56733 0.28087 0.79443 -0.25311 0.52401 0.17385
1403636924 7.05867 -6.59314 0.28051 0.78959 -0.25701 0.53176 0.16650
1403636925 7.09761 -6.62236 0.28991 0.78301 -0.25952 0.54187 0.16102
1403636925 7.13555 -6.65540 0.30235 0.77696 -0.26286 0.55091 0.15406
1403636925 7.17126 -6.69107 0.30838 0.77198 -0.26383 0.55864 0.14953
1403636925 7.20472 -6.73055 0.30779 0.76704 -0.26409 0.56617 0.14614
1403636925 7.23272 -6.77369 0.29933 0.76379 -0.26691 0.56866 0.14836
1403636925 7.25309 -6.82065 0.28102 0.76387 -0.27143 0.56411 0.15687
1403636925 7.26726 -6.86957 0.25655 0.76670 -0.27077 0.55657 0.17056
1403636925 7.27774 -6.91780 0.22682 0.77182 -0.26886 0.54621 0.18347
1403636925 7.28761 -6.96483 0.19298 0.77932 -0.27028 0.53266 0.18941
1403636925 7.30112 -7.01255 0.15718 0.78615 -0.27362 0.52035 0.19063
1403636926 7.31861 -7.06091 0.12655 0.79102 -0.27676 0.51124 0.19058
1403636926 7.34304 -7.10996 0.10446 0.79487 -0.28037 0.50400 0.18856
1403636926 7.37728 -7.16247 0.09257 0.79687 -0.28081 0.50003 0.19002
1403636926 7.42039 -7.21691 0.09090 0.79489 -0.27962 0.50290 0.19248
1403636926 7.47342 -7.27443 0.09781 0.78621 -0.27630 0.51634 0.19729
1403636926 7.53067 -7.33138 0.10506 0.77429 -0.27300 0.53421 0.20141
1403636926 7.59086 -7.38807 0.10464 0.76417 -0.27369 0.54911 0.19906
1403636926 7.64809 -7.44072 0.09644 0.75771 -0.27644 0.55876 0.19299
1403636926 7.70071 -7.49008 0.08171 0.75390 -0.27924 0.56474 0.18637
1403636926 7.74744 -7.53722 0.06174 0.75266 -0.28028 0.56737 0.18175
1403636927 7.78572 -7.58323 0.03942 0.75497 -0.27934 0.56524 0.18028
1403636927 7.81965 -7.62916 0.02409 0.75879 -0.27545 0.56096 0.18352
1403636927 7.84599 -7.67240 0.01534 0.76292 -0.27554 0.55516 0.18393
1403636927 7.86879 -7.71528 0.01459 0.76428 -0.28415 0.54935 0.18261
1403636927 7.88979 -7.76059 0.01726 0.76171 -0.29769 0.54539 0.18368
1403636927 7.90648 -7.80911 0.01836 0.75595 -0.31238 0.54253 0.19135
1403636927 7.92234 -7.86152 0.01234 0.74927 -0.32844 0.53819 0.20269
1403636927 7.93292 -7.91489 0.00073 0.74127 -0.34580 0.53280 0.21696
1403636927 7.93813 -7.96552 -0.01633 0.73587 -0.36030 0.52436 0.23179
1403636927 7.94224 -8.01757 -0.03829 0.73857 -0.37084 0.50836 0.24200
1403636928 7.94740 -8.06926 -0.06294 0.74313 -0.38021 0.49246 0.24633
1403636928 7.95644 -8.12425 -0.08365 0.74527 -0.38663 0.48227 0.25000
1403636928 7.97182 -8.18523 -0.09607 0.74555 -0.39091 0.47722 0.25221
1403636928 7.99316 -8.25093 -0.09890 0.74399 -0.39343 0.47723 0.25287
1403636928 8.02028 -8.32240 -0.10109 0.74215 -0.39382 0.47909 0.25416
1403636928 8.05022 -8.39754 -0.10681 0.74035 -0.39307 0.48179 0.25544
1403636928 8.08575 -8.47646 -0.11537 0.73582 -0.38975 0.48943 0.25908
1403636928 8.12310 -8.55719 -0.12718 0.72766 -0.38721 0.50258 0.26077
1403636928 8.16125 -8.63875 -0.14379 0.72072 -0.38477 0.51385 0.26168
1403636928 8.19807 -8.71849 -0.16470 0.71755 -0.38220 0.51954 0.26290
1403636929 8.23248 -8.79600 -0.18345 0.71782 -0.37930 0.51993 0.26559
1403636929 8.26474 -8.86882 -0.19643 0.72245 -0.37854 0.51416 0.26535
1403636929 8.29669 -8.94056 -0.20284 0.72895 -0.37933 0.50548 0.26312
1403636929 8.32926 -9.01030 -0.20023 0.73312 -0.37957 0.49967 0.26228
1403636929 8.36458 -9.08157 -0.18890 0.73241 -0.37773 0.50090 0.26457
1403636929 8.40165 -9.15054 -0.16764 0.72262 -0.37839 0.51496 0.26355
1403636929 8.43730 -9.21720 -0.14058 0.71514 -0.38070 0.52555 0.25968
1403636929 8.47035 -9.28527 -0.11137 0.71293 -0.38396 0.52887 0.25416
1403636929 8.49832 -9.35263 -0.08622 0.71262 -0.38648 0.52999 0.24884
1403636929 8.51988 -9.41715 -0.06697 0.71410 -0.38487 0.52885 0.24950
1403636930 8.53623 -9.48133 -0.05307 0.71832 -0.37989 0.52404 0.25509
1403636930 8.55226 -9.54568 -0.04574 0.72195 -0.37425 0.51980 0.26178
1403636930 8.56690 -9.60821 -0.04373 0.72350 -0.37040 0.51827 0.26596
1403636930 8.58149 -9.66885 -0.04943 0.72402 -0.36961 0.51787 0.26644
1403636930 8.59319 -9.72051 -0.05369 0.72264 -0.37060 0.52040 0.26389
1403636930 8.60351 -9.76819 -0.05187 0.72066 -0.37320 0.52321 0.26005
1403636930 8.61128 -9.81149 -0.04291 0.72038 -0.37603 0.52323 0.25668
1403636930 8.61817 -9.85828 -0.02597 0.72100 -0.37757 0.52249 0.25419
1403636930 8.62135 -9.90299 -0.00333 0.72155 -0.37882 0.52140 0.25298
1403636930 8.62310 -9.94855 0.02052 0.72270 -0.37524 0.51949 0.25889
1403636931 8.62085 -9.98627 0.03696 0.72261 -0.37253 0.51939 0.26324
1403636931 8.61859 -10.02629 0.04656 0.72175 -0.37288 0.52069 0.26253
